importId;prodProcess_code;name;priority;workCenter_code;description;minCapacityPerCycle;maxCapacityPerCycle;durationPerCycle_seconds
;PP-1008-1;CORTE CO1;2;CORTE;"PROCESO DELANTERO: CORTAR SEGUN MINI TRAZO, VERIFICAR LAS ESPECIFICACIONES DEL MINI TRAZO, VERIFICAR QUE LAS LETRAS DEL TRAZO NO ESTEN MONTADAS, CORTE ENTREGA 1 TRAZO POR CADA COLOR A CORTAR, ASI TODAS LAS PIEZAS QUEDAN CON SU RESPECTIVO MOLDE. ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : CORTAR SEGUN MINI TRAZO, VER MUESTRA FISICA";0;0;0
;PP-1008-1;CORTE CO2;3;CORTE;"PROCESO DELANTERO: ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : ENTREGAR A ALFILERADO, VER MUESTRA FISICA";0;0;0
;PP-1008-1;MANUAL MN3;4;MANUAL;"PROCESO DELANTERO: CORTAR ABROCHADURA SEGUN REFERENCIA Y TALLA, VERIFICAR CON MANUAL 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : CORTAR ABROCHADURA 3 HILERAS, VER MUESTRA FISICA";0;0;0
;PP-1008-1;ALFILERADO A4P;5;ALFILERADO;"PROCESO DELANTERO: MARCAR FIGURADOS CON PLANTILLA SEGUN MUESTRA FISICA, EL AREA DE CORTE ENTREGA PLANTILLAS PARA MONTAR SOBRE CARTULINA
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : MARCAR FIGURADOS CON PLANTILLA, VER MUESTRA FISICA";0;0;0
;PP-1008-1;ALFILERADO REF: 1003 Y 1008 A2;6;ALFILERADO REF: 1003 Y 1008;"PROCESO DELANTERO: ALFILERAR DELANTERO CON DELANTERO FORRO, ALFILERAR DELANTERO INTERNO CON DELANTERO INTERNO FORRO (DOBLE SISTEMA DE AJUSTE)ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : ALFILERAR DELANTERO DOBLE SISTEMA DE AJUSTE 40 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;OBSERVACION 1;7;;EN EL PROCESO DEL ALFILERADO SE DEBE DE COLOCAR EL RESORTE QUE VA INTRODUCIDO POR EL CENTRO DE LA PRENDA EN EL AREA DE LA CINTURA (PIQUETES DE INDICACION) EN EL DELANTERO Y EN EL POSTERIOR EL RESORTE LO ENTREGA EL AREA DE TROQUELADO;0;0;0
;PP-1008-1;ALFILERADO A5;8;ALFILERADO;"PROCESO DELANTERO: ALFILERAR POSTERIOR CON POSTERIOR FORRO (+ POSTERIOR EXTERNO LYCRA SI LA REFERENCIA LO TIENE) SEGUN DISEÑO, ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : ALFILERAR POSTERIOR X2, VER MUESTRA FISICA";0;0;0
;PP-1008-1;ALFILERADO ENTREGA COMPLETO AE;9;ALFILERADO ENTREGA COMPLETO;"PROCESO DELANTERO: SE ENTREGA REFERENCIA COMPLETA A PRODUCCION MAQUINAS
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : ENTREGAR A PRODUCCION, VER MUESTRA FISICA";0;0;0
;PP-1008-1;PLANA PR;10;PLANA;"PROCESO DELANTERO: FIJAR RESORTES DEL DELANTERO Y DEL POSTERIOR TENIENDO EN CUENTA LOS PIQUETES, SE DEJA PLANA LA PRENDA SIN ARRUGAS NI PLIEGUES QUE GENEREN BOLSAS, PARA PASAR LA PRENDA AL SIGUIENTE PROCESO SE DEBE DE VERIFICAR QUE LA PRENDA NO ESTE CON ARRUGAS
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : FIJAR RESORTE 50 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;2 AGUJAS P7;11;2 AGUJAS;"PROCESO DELANTERO: COLOCAR TIRA BRASIER DECORATIVA EN MARCACION (VA POR EL DERECHO DE LA PRENDA)
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : COLOCAR TIRA BRASIER, VER MUESTRA FISICA";0;0;0
;PP-1008-1;FILETEADORA LOOPER CIEGO F3;12;FILETEADORA LOOPER CIEGO;"PROCESO DELANTERO: UNIR COSTADO DELANTERO CON POSTERIOR X 2 Y POSTERIOR ESPALDA X 1
PUNTADAS POR PULGADAS P X P: 18
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : UNIR CON LOOPER CIEGO X 3 - 60/U, VER MUESTRA FISICA";0;0;0
;PP-1008-1;FLATSE MEAR REFUERZO FLF;13;"FLATSE MEAR REFUERZO ";"PROCESO DELANTERO: HACER COSTURAS DE REFUERZO EN UNIONES DE FILETEADORA LOOPER CIEGO 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : REFUERZO DE COSTURAS, VER MUESTRA FISICA";0;0;0
;PP-1008-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C7;14;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR ABROCHADURA HILERAS CONTINUAS VERTICALMENTE EN EL DELANTERO, PARA FAJA COMPLETA SI LA REF ES ABIERTA EN LA PARTE INTIMA FIJAR PARTE INFERIOR UNIENDO PROTECTOR INTIMO 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : FIGURADO ABROCHADURA 70 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;2 AGUJAS P6;15;2 AGUJAS;"PROCESO DELANTERO: COLOCAR TAPAVARILLAS SEGUN REFERENCIA (MARCAS DE INDICACION O PIQUETES)
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : COLOCAR TAPAVARILLAS 50 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;OBSERVACION 2;16;;LOS PROCESOS ANTERIORES SE HACEN EN LA REFERENCIA COMPLETA, CIERRE Y BROCHE. LOS SIGUIENTES 8 PROCESOS SON PARA LA PARTE INTERNA DE BROCHES;0;0;0
;PP-1008-1;FILETEADORA F12;17;"FILETEADORA ";"PROCESO DELANTERO: SE EMPÁREJA LA PARTE INFERIOR DE INICIO A FIN
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : EMPAREJAR PARTE INFERIOR X2 60 X H, X1 120 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;COLLARIN (2 AGUJAS SIN RECUBRIDOR) CAB;18;COLLARIN (2 AGUJAS SIN RECUBRIDOR);"PROCESO DELANTERO: SESGAR PARTE INFERIOR (SI TIENE VELCRO CON SESGO ALGODON)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : SESGAR INFERIOR 100 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;PRESILLADORA PR4;19;PRESILLADORA;"PROCESO DELANTERO: PRESILLAR SOBRE TAPAVARILLAS PARTE INFERIOR (SI TIENE SESGO)=A 2 MM DEL ORILLO DEL SESGO SIN PISARLO SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : PRESILLAR PARTE INFERIOR SOBRE TAPA VARILLAS, VER MUESTRA FISICA";0;0;0
;PP-1008-1;MANUAL M4;20;MANUAL;"PROCESO DELANTERO: METER VARILLAS POR EL CENTRO DEL TAPAVARILLAS 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : METER VARILLAS X4 120 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;FILETEADORA FSP;21;"FILETEADORA ";"PROCESO DELANTERO: EMPAREJAR SUPERIOR COMPLETO (MARQUILLAR EN POSTERIOR CENTRO ESPALDA SI LA PRENDA LO REQUIERE)
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : EMPAREJAR PARTE SUPERIOR ESPALDA X 2 60 X H, X1 120 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;COLLARIN (2 AGUJAS SIN RECUBRIDOR) CAR;22;COLLARIN (2 AGUJAS SIN RECUBRIDOR);"PROCESO DELANTERO: SESGAR PARTE SUPERIOR (SI TIENE VELCRO CON SESGO ALGODON)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : SESGAR SUPERIOR 100 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;PRESILLADORA PR3;23;PRESILLADORA;"PROCESO DELANTERO: PRESILLAR SOBRE TAPAVARILLAS PARTE SUPERIOR (SI TIENE SESGO)=A 2 MM DEL ORILLO DEL SESGO SIN PISARLO, COLOCAR Z Y PASADOR SI ES CON CIERRE SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : PRESILLAR SOBRE TAPA VARILLAS, VER MUESTRA FISICA";0;0;0
;PP-1008-1;MANUAL MT;24;MANUAL;"PROCESO DELANTERO: COLOCAR EL CIERRE AL TAPA BROCHE (DELANTERO TIENE PIQUETE QUE INDICA LA PARTE DE ARRIBA FRENTE) 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : UNIR TAPA A PRENDA, VER MUESTRA FISICA";0;0;0
;PP-1008-1;FILETEADORA F12;25;"FILETEADORA ";"PROCESO DELANTERO: SE EMPÁREJA LA PARTE INFERIOR DE INICIO A FIN
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : EMPAREJAR PARTE INFERIOR X2 60 X H, X1 120 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;COLLARIN (2 AGUJAS SIN RECUBRIDOR) CAB;26;COLLARIN (2 AGUJAS SIN RECUBRIDOR);"PROCESO DELANTERO: SESGAR PARTE INFERIOR (SI TIENE VELCRO CON SESGO ALGODON)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : SESGAR INFERIOR 100 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;PLANA P8;27;PLANA;"PROCESO DELANTERO: FIJAR CIERRE AL DELANTERO SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : UNIR CIERRE AL DELANTERO, VER MUESTRA FISICA";0;0;0
;PP-1008-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C3;28;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR CIERRE EN FORMA VERTICAL LADO DERECHO Y LADO IZQUIERDO
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : FIGURADO DE CIERRE 70 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;2 AGUJAS P6;29;2 AGUJAS;"PROCESO DELANTERO: COLOCAR TAPAVARILLAS SEGUN REFERENCIA (MARCAS DE INDICACION O PIQUETES)
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : COLOCAR TAPAVARILLAS 50 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;PLANA PG;30;PLANA;"PROCESO DELANTERO: FIJAR GAFETE 1X1 EN DELANTERO AUXILIAR PARA CIERRE DEL DELANTERO ESTOS SE COLOCAN SOBRE LA COSTURA DEL TAPAVARILLAS DEJANDOUNA PESTAÑA DE 2 MM AL GAFETE, Y SE COLOCA EL PRIMER GAFETE A 3 CM DEL ORILLO INFERIOR EL 2 A 7 DEL 1 GAFETE Y EL 3 A 7 CM DEL 2 GAFETE (TOTAL 3)
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : FIJAR GAFETE 1X1, VER MUESTRA FISICA";0;0;0
;PP-1008-1;PRESILLADORA PR4;31;PRESILLADORA;"PROCESO DELANTERO: PRESILLAR SOBRE TAPAVARILLAS PARTE INFERIOR (SI TIENE SESGO)=A 2 MM DEL ORILLO DEL SESGO SIN PISARLO SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : PRESILLAR PARTE INFERIOR SOBRE TAPA VARILLAS, VER MUESTRA FISICA";0;0;0
;PP-1008-1;MANUAL M4;32;MANUAL;"PROCESO DELANTERO: METER VARILLAS POR EL CENTRO DEL TAPAVARILLAS 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : METER VARILLAS X4 120 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;FILETEADORA F5;33;"FILETEADORA ";"PROCESO DELANTERO: EMPAREJAR CONTORNO SUPERIOR COMPLETO Y MARQUILLAR SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : EMPAREJAR Y MARQUILLAR, VER MUESTRA FISICA";0;0;0
;PP-1008-1;COLLARIN (2 AGUJAS SIN RECUBRIDOR) CAR;34;COLLARIN (2 AGUJAS SIN RECUBRIDOR);"PROCESO DELANTERO: SESGAR PARTE SUPERIOR (SI TIENE VELCRO CON SESGO ALGODON)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : SESGAR SUPERIOR 100 X H, VER MUESTRA FISICA";0;0;0
;PP-1008-1;BASS B3;35;BASS;"PROCESO DELANTERO: FIJAR GAFETE SEGUN DISEÑO
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : UNIR GAFETE, VER MUESTRA FISICA";0;0;0
;PP-1008-1;PRESILLADORA PR2;36;PRESILLADORA;"PROCESO DELANTERO: PRESILLAR DELANTERO INTERNO PARTE SUPERIOR E INFERIOR DOBLANDO EL SESGO HACIA EL REVEZ X 4, PRESILLAR EN TAPABROCHES DOBLANDO EL SESGO HACIA EL REVEZ X 4 COLOCANDO Z DE 9 MM Y PASADOR PARA LA Z 9 MM, EN LA PARTE INFERIOR DEL TAPABROCHES DOBLAR EL TAPAVARILLAS PARA EL REVEZ, PRESILLAR PARTE SUPERIOR Y PARTE INFERIOR EN LOS TAPAVARILLAS A 2 MM DEL SESGO SIN PISARLO.
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : PRESILLAR COMPLETO 30X H, VER MUESTRA FISICA";0;0;0
;PP-1012-1;PRE VERIFICACION;1;;TODAS LAS PUNTADAS SE DEBEN DE VERIFICAR QUE NO REVIENTEN ANTES DE INICIAR EL PROCESO EN LAS PRENDAS;0;0;0
;PP-1012-1;MANUAL A1;2;MANUAL;"PROCESO DELANTERO: ALFILERAR DELANTERO CON DELANTERO FORRO INTERNO Y DELANTERO FORRO, CIERRE AL LADO DERECHO
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ALFILERAR DELANTERO 40 X H";0;0;0
;PP-1012-1;MANUAL A2;3;MANUAL;"PROCESO DELANTERO: ALFILERAR POSTERIOR CON POSTERIOR FORRO
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ALFILERAR POSTERIOR 40 X H";0;0;0
;PP-1012-1;FILETEADORA F1;4;"FILETEADORA ";"PROCESO DELANTERO: FILEREAR DELANTERO X 1, CIERRE AL LADO IZQUIERDO, NO LLEVA FIGURADO DELANTERO
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETEAR DELANTERO 50 X H";0;0;0
;PP-1012-1;FILETEADORA F3;5;"FILETEADORA ";"PROCESO DELANTERO: FILETEAR POSTERIOR X 2, LOS PIQUETE SE QUITAN, ESTOS INDICAN HASTA DONDE LLEGA EL FORRO DE ALGODN, MARQUILLAR POR EL REVEZ ALGODON EN EL POSTERIOR LADO IZQUIERDO A 4 CM DEL ORILLO CENTRO ESPALDA SUPERIOR 
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETEAR ESPALDA 50 X H";0;0;0
;PP-1012-1;COLLARIN C1;6;COLLARIN;"PROCESO DELANTERO: HACER FIGURADO DE LA COLA FIJANDO EL FORRO DE ALGODON, SE FIJA POR EL POWERNET 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FIGURAR COLA 50 X H ARMAR 30 X H";0;0;0
;PP-1012-1;FLATSE MEAR FL2;7;"FLATSE MEAR ";"PROCESO DELANTERO: UNIR COSTADOS, EL POSTERIOR CENTRO ESPALDA QUEDA ABIERTO 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: UNIR COSTADO 60 X H";0;0;0
;PP-1012-1;COLLARIN C5;8;COLLARIN;"PROCESO DELANTERO: COLOCAR RESORTE 5 CM SILICONADO EN CONTORNO IMPERIO BAJO BUSTO 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PEGAR RESORE 100 X H";0;0;0
;PP-1012-1;MANUAL M1;9;MANUAL;"PROCESO DELANTERO: COLOCAR CIERRE EN EL DELANTERO, DEJAR EL PUNTERO METALICO A 0.4 CM DEL ORILLO EN LA PARTE SUPERIOR
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FIJAR CIERRE 65 X H";0;0;0
;PP-1012-1;COLLARIN C3;10;COLLARIN;"PROCESO DELANTERO: FIJAR CIERRE LADO DERECHO E IZQUIERDO VERTICALMENTE, AL FIJAR CIERRE DEBE DE QUEDAR ALINEADO 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FIGURADO DE CIERRE 70 X H";0;0;0
;PP-1012-1;BASS B1;11;BASS;"PROCESO DELANTERO: FIJAR CIERRE EN LA PARTE INFERIOR, CUBRIR LAS COSTURAS DE LA COLLARIN
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: REMATE DE CIERRE 100 X H";0;0;0
;PP-1012-1;PLANA P1;12;PLANA;"PROCESO DELANTERO: COLOCAR ABROCHADURA 1 HILERA CONTINUA POR EL REVEZ, HACER CUADRO INFERIOR DEL CIERRE 
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PEGAR ABROCHADURA INTERNA 50 X H";0;0;0
;PP-1012-1;FLATSE MEAR FL5;13;"FLATSE MEAR ";"PROCESO DELANTERO: UNIR POSTERIOR VERTICALMENTE 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PREPARAR POSTERIOR 27 X H";0;0;0
;PP-1012-1;COLLARIN C8;14;COLLARIN;"PROCESO DELANTERO: SESGAR CONTORNO DE PIERNAS 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: SESGAR 75 X H";0;0;0
;PP-1012-1;Z3 Z4;15;Z3;PROCESO DELANTERO: COLOCAR RESORTE ESTIRANDOLO EN LA COLA , DONDE INICIA EL CORAZON PARTE DE LA LYCRA REMANTANDO AL INICIO Y AL FINAL, 5 CM TERMINANDO DE COLOCARLO EN LA ENTREPIERNA PARTE DONDE VA EL GAFETE SE DEJA SIN ESTIRAR 5 CM \nPUNTADAS POR PULGADAS P X P: ANCHO 0,4 LARGO 0,3 \nRECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PEGAR RESORTE COLA 50 X H;0;0;0
;PP-1012-1;ZIG ZAG Z1;16;ZIG ZAG;PROCESO DELANTERO: COLOCAR ABROCHADURA 3X2 3/4 EN ENTREPIERNA, DELANTERO MACHO, POSTERIOR HEMBRA \nPUNTADAS POR PULGADAS P X P: ANCHO 0,4 LARGO 0,3 \nRECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PEGAR ABROCHADURA 50 X H;0;0;0
;PP-1012-1;PRESILLADORA PR2;17;PRESILLADORA;PROCESO DELANTERO: PRESILLAR PARTE POSTERIOR INICIO DEL RESORTE CUBRINDO COSTURAS DE LA FLATSE MEAR, PRESILLAR EN DELANTERO CIERRE PARTE SUPERIOR ARRIBA DEL PUNTERO DEL CIERRE \nPUNTADAS POR PULGADAS P X P: 20\nRECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PRESILLAR COMPLETO X 30 PRESILLAS 30X H;0;0;0
;PP-1016-1;PRE VERIFICACION;1;;TODAS LAS PUNTADAS SE DEBEN DE VERIFICAR QUE NO REVIENTEN ANTES DE INICIAR EL PROCESO EN LAS PRENDAS;0;0;0
;PP-1016-1;CORTE CO1;2;CORTE;"PROCESO DELANTERO: CORTAR SEGUN MINI TRAZO, VERIFICAR LAS ESPECIFICACIONES DEL MINI TRAZO, VERIFICAR QUE LAS LETRAS DEL TRAZO NO ESTEN MONTADAS, CORTE ENTREGA 1 TRAZO POR CADA COLOR A CORTAR, ASI TODAS LAS PIEZAS QUEDAN CON SU RESPECTIVO MOLDE. ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR SEGUN MINI TRAZO, VER MUESTRA FISICA";0;0;0
;PP-1016-1;CORTE CO2;3;CORTE;"PROCESO DELANTERO: ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ENTREGAR A ALFILERADO, VER MUESTRA FISICA";0;0;0
;PP-1016-1;MANUAL MN5;4;MANUAL;"PROCESO DELANTERO: CORTAR TIRA BRASIER Y ARMAR EN PAR SEGUN REFERENCIA Y TALLA, VERIFICAR CON MANUAL 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR TIRA BRASIER SEGUN LA MEDIDA INDICADA, VER MUESTRA FISICA";0;0;0
;PP-1016-1;MANUAL MN7;5;MANUAL;"PROCESO DELANTERO: CORTAR TACOS, SI LOS TACOS VAN PEGADOS EN LA FILETEADORA DE 4 CM, SI VAN PRESILLADOS DE 3 CM 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR TACOS SEGUN LA MEDIDA INDICADA (MAQUINA CORTADORA DE REATA), VER MUESTRA FISICA";0;0;0
;PP-1016-1;ALFILERADO DELANTERO A1;6;ALFILERADO DELANTERO;"PROCESO DELANTERO: ALFILERAR DELANTERO CON DELANTERO FORRO DE ACUERDO A REFERENCIA + (DELANTERO FORRO INTERNO SI LO TIENE) ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERAR DELANTERO X1 40 X H, VER MUESTRA FISICA";0;0;0
;PP-1016-1;FILETEADORA F1;7;"FILETEADORA ";"PROCESO DELANTERO: FILETEAR DELANTERO, PARA FIJAR FORRO CONTORNO (Y COPAS SI LAS TIENE)
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO : FILETEAR DELANTERO COMPLETO 70 X H, VER MUESTRA FISICA";0;0;0
;PP-1016-1;FLATSE MEAR FL1;8;"FLATSE MEAR ";"PROCESO DELANTERO: UNIR TIRO SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : UNIR TIRO 60 X H, VER MUESTRA FISICA";0;0;0
;PP-1016-1;COLLARIN (2 AGUJAS CON RECUBRIDOR) C2;9;COLLARIN (2 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: SE COLOCA GUÍA A 3 cm EN LA MAQUINA, HACER FIGURADO EN DELANTERO PARTE SUPERIOR
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIGURADO (SIN MARCAR) X1 75 X H, X2 50 X H (1 LINEA), VER MUESTRA FISICA";0;0;0
;PP-1016-1;FILETEADORA FILETE PERLA F17;10;FILETEADORA FILETE PERLA;"PROCESO DELANTERO: SE FILETEA ABROCHADURA HEMBRA PARTE INFERIOR POR EL REVEZ
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO : FILETEAR ABROCHADURA HEMBRA PARTE INFERIOR FILETE PERLA, VER MUESTRA FISICA";0;0;0
;PP-1016-1;PLANA P8;11;PLANA;"PROCESO DELANTERO: FIJAR CIERRE AL DELANTERO SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : UNIR CIERRE AL DELANTERO, VER MUESTRA FISICA";0;0;0
